id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
37054337,Mysig sommarlägnehet,95262481,Linnea,,Skarpnäcks,59.29746,18.09755,Entire home/apt,548,2,1,2019-08-05,0.55,1,26
37054722,"Tyst underbar vindsvåning nära Strandvägen, Sthlmn",8602253,Anna,,Östermalms,59.3327,18.08666,Entire home/apt,1203,3,3,2019-09-16,1.76,1,0
37072011,central of OLD TOWN,32776816,Chandra,,Södermalms,59.32297,18.073,Private room,998,1,0,,,3,241
37073915,Cozy studio flat 10 mins walk from Stockholm City,268506919,Marvie,,Östermalms,59.33293,18.08286,Entire home/apt,714,1,18,2019-09-23,9.31,1,245
37088292,"Room in the central of Stockholm, nearby the sea.",278611242,Gisela,,Södermalms,59.30827,18.06492,Private room,352,1,4,2019-08-16,1.97,1,41
37100402,Perfect location in a trendy neighbourhood.,279076665,Jessica,,Södermalms,59.31002,18.06991,Entire home/apt,1605,4,1,2019-09-10,1,1,6
37102122,Studio apartment,100889416,Huda,,Rinkeby-Tensta,59.41033,17.92734,Entire home/apt,401,14,1,2019-08-18,0.71,1,0
37111943,Shared room,279146653,Simranjeet,,Hässelby-Vällingby,59.36498,17.87694,Shared room,147,1,2,2019-09-01,2,2,154
37113457,Nice room between Old Town and trendy Hornstull,211504151,Charlotta,,Södermalms,59.31943,18.0407,Private room,499,1,6,2019-08-31,4.09,3,85
37120144,Exclusive top floor apartment,22876006,Hedvig,,Kungsholmens,59.33285,18.0035,Entire home/apt,1565,2,6,2019-09-25,3.27,15,78
37120399,Fantastic central studio apartment - top floor.,279216626,Zina,,Kungsholmens,59.33726,18.01354,Entire home/apt,587,1,2,2019-09-10,2,1,37
37137075,Charming  apartment. Access to 60 Square meter,279346055,Peter,,Skarpnäcks,59.28548,18.12022,Private room,548,1,4,2019-09-12,3.08,1,3
37138832,Nice studio apartment in Stockholm,195245664,Paola,,Bromma,59.34755,17.88479,Entire home/apt,342,1,2,2019-09-23,2,1,3
37159395,Carpenter hotel,279597185,Miriam,,Norrmalms,59.33744,18.06298,Entire home/apt,753,1,0,,,1,172
37159514,City express hotel,279594615,Basil,,Norrmalms,59.34721,18.05998,Entire home/apt,665,1,0,,,1,78
37159574,Optical valley hotel,279597648,Sean,,Södermalms,59.30123,18.10483,Entire home/apt,646,1,0,,,1,171
37159749,Mosbeck hotel,279285574,Myron,,Södermalms,59.31442,18.08063,Entire home/apt,744,1,0,,,1,184
37169042,Cosy family house in Stockholm / Bromma,35883449,Jonas,,Bromma,59.34796,17.9032,Entire home/apt,2103,6,0,,,1,50
37170225,Spacious 1 bedroom flat with balcony,59450579,Hampus,,Norrmalms,59.33688,18.0516,Entire home/apt,1252,2,1,2019-09-22,1,1,39
37178652,Trendig lgh med utsikt centralt på Södermalm,183238949,Terese,,Södermalms,59.30795,18.08361,Entire home/apt,2505,1,3,2019-09-08,1.58,1,0
37178729,"Bright & lovely apt, 6 minutes to Södermalm!",6523075,Frida,,Skarpnäcks,59.29636,18.10823,Entire home/apt,577,2,4,2019-09-17,3.43,1,5
37180614,Newly renovated apartment in Stockholm,243963031,Joacim,,Hässelby-Vällingby,59.3696,17.84005,Entire home/apt,597,2,2,2019-09-14,1.07,6,25
37182840,"Apartment perfect for 2, STOCKHOLM",243963031,Joacim,,Hässelby-Vällingby,59.37016,17.84008,Entire home/apt,548,1,0,,,6,0
37183928,Apartment in the Old Town!,279839062,Roberto,,Södermalms,59.32308,18.07031,Entire home/apt,2368,1,6,2019-09-09,3.27,2,340
37194049,Top renovated penthouse in Östermalm!,21089900,Astrid,,Östermalms,59.34063,18.0796,Entire home/apt,4491,3,4,2019-09-10,2.79,1,28
37198923,"Studio apartment, top floor",196583130,Dick,,Enskede-Årsta-Vantörs,59.27887,18.09225,Entire home/apt,489,2,9,2019-09-25,6.00,1,6
37216335,Romantiskt med bubbelbadkar i villaidyll nära City,240374835,Elin,,Hägersten-Liljeholmens,59.29987,17.96383,Private room,1301,1,1,2019-09-08,1,1,91
37226072,Unwind in High-End Flat on Östermalm with Balcony,135323554,Andreas,,Östermalms,59.33343,18.08588,Entire home/apt,1516,2,4,2019-08-25,2.14,11,0
37235010,Brand new building - Top floor - 18 sqm Balcony,62975474,Maria,,Hägersten-Liljeholmens,59.30645,18.03359,Entire home/apt,2602,3,1,2019-08-26,0.88,1,364
37244874,Trendy two bedroom apartment,34501720,Peter,,Södermalms,59.31327,18.07052,Entire home/apt,900,7,0,,,1,183
37258029,Senior Resort Apartment in Angdad,280506274,Astrid,,Norrmalms,59.34576,18.04998,Entire home/apt,567,7,0,,,1,118
37258457,GuoDing hotel,280499423,Olga,,Norrmalms,59.3291,18.06726,Entire home/apt,851,1,0,,,1,147
37258474,Bonjour hotel,280508749,Jerome,,Norrmalms,59.34265,18.0437,Entire home/apt,704,1,0,,,1,0
37262737,Friend's hotel,280493015,Yedda,,Södermalms,59.31662,18.0759,Entire home/apt,822,1,0,,,1,1
37262772,E hotel,280494206,Augus,,Norrmalms,59.33964,18.05309,Entire home/apt,763,1,0,,,1,0
37268471,Beautiful apartment in Södermalm,2663088,Charlotta,,Södermalms,59.31716,18.03415,Entire home/apt,1096,7,0,,,1,63
37278072,Apartment Old Town!!!,279839062,Roberto,,Södermalms,59.32545,18.07104,Entire home/apt,2377,1,5,2019-09-21,2.73,2,342
37278401,"Cozy small house, perfect for the family.",11535351,Patrik,,Skärholmens,59.28887,17.91135,Entire home/apt,1017,3,2,2019-08-18,1.20,1,18
37279317,3:a Vasastan 1 sovrum och bäddsoffa,280617991,Karim,,Norrmalms,59.347,18.04478,Entire home/apt,1301,1,6,2019-09-14,4.39,1,179
37284294,The perfect appartment to enjoy Stockholm from.,100031261,David,,Enskede-Årsta-Vantörs,59.27994,18.06682,Entire home/apt,753,1,4,2019-08-29,2.07,1,365
37286854,Boende med umgänge i fokus!,30221115,Åke,,Södermalms,59.30816,18.06596,Entire home/apt,1066,2,6,2019-09-27,4.29,1,262
37301374,Kransen Hill,280817496,Arlen,,Hägersten-Liljeholmens,59.30274,18.00967,Private room,372,2,9,2019-09-22,4.82,1,26
37306993,"Big, bright, charming room in trendy Södermalm",125640459,Isabelle,,Södermalms,59.31923,18.04229,Private room,587,2,3,2019-09-25,3,2,1
37310105,"Bright, charming room in trendy Södermalm.",125640459,Isabelle,,Södermalms,59.31848,18.04153,Private room,587,3,3,2019-09-11,3,2,90
37310495,", Gallerge kfem",111578770,Azade,,Hässelby-Vällingby,59.36205,17.87765,Private room,616,1,0,,,1,365
37314776,"Cosy wooden house with pool, hot tub, fire & sauna",29680992,Laura,,Farsta,59.26621,18.09589,Entire home/apt,1497,5,0,,,1,80
37316071,Spacious room minutes from the city centre,71586545,Lily,,Norrmalms,59.34905,18.04562,Private room,440,1,7,2019-09-12,3.75,1,47
37317532,2:a centralt vid klipporna,54999755,Mona,,Kungsholmens,59.32798,18.00797,Entire home/apt,900,2,0,,,1,0
37322299,Premium apartment in the heart of Stockholm,19019029,Adrian,,Norrmalms,59.3398,18.05134,Entire home/apt,2103,2,0,,,1,32
37322386,"In the heart of the City, The popular Södermalm",10195564,Sid & Josefin,,Södermalms,59.3187,18.0293,Entire home/apt,1497,3,0,,,1,59
37328080,Super fresh apt 60 kvm with 14 min to city center!,140792863,Peter,,Skarpnäcks,59.28385,18.11587,Entire home/apt,998,2,0,,,1,0
37329906,"Apartment near to Stockholm centre, Malls & Nature",265891582,Syed Irfan,,Rinkeby-Tensta,59.41231,17.925,Entire home/apt,499,1,3,2019-09-12,3,1,0
37342459,Nobby hotel,281183017,Merry,,Norrmalms,59.33282,18.07025,Entire home/apt,978,1,0,,,1,23
37343105,Apartment Stockholm (citycentral/natureclose),117123241,Truls,,Kungsholmens,59.32379,18.01025,Entire home/apt,597,1,1,2019-08-28,0.94,1,118
37344108,"Beautiful view, private apartment in Liljeholmen",24687431,Abbe,,Hägersten-Liljeholmens,59.30861,18.01954,Entire home/apt,753,5,2,2019-08-31,1.62,1,28
37350659,Kista Studio,276356661,Allan,,Rinkeby-Tensta,59.40347,17.94487,Entire home/apt,753,1,4,2019-09-16,2.67,1,49
37361900,Perfect located in the cultural part of Södermalm,281503062,Tove,,Södermalms,59.31943,18.06447,Private room,753,1,6,2019-09-13,4.50,1,86
37362948,Apartment in Kungsholmen!,243645213,Dali Albert,,Kungsholmens,59.33401,18.01251,Entire home/apt,1203,3,5,2019-09-23,5,1,80
37371787,Naturskönt område,38682505,Nicke,,Hässelby-Vällingby,59.38089,17.8208,Entire home/apt,499,1,0,,,1,345
37373713,260 square meters. There are 8 large rooms,281622732,Arash,,Norrmalms,59.33528,18.0524,Shared room,646,1,5,2019-09-20,4.55,2,86
37377197,Sunny studio apt in the heart of Södermalm,241330721,Julia,,Södermalms,59.30795,18.08016,Entire home/apt,802,1,9,2019-09-22,5.19,1,52
37383440,Private room in flat,281682339,Tina,,Östermalms,59.3708,18.06521,Private room,333,1,3,2019-08-30,2.14,1,66
37384020,Bright apartment close to water,22876006,Hedvig,,Kungsholmens,59.33527,18.00165,Entire home/apt,753,7,0,,,15,3
37389784,Uthyres,7018826,Samira,,Hässelby-Vällingby,59.36988,17.84068,Entire home/apt,499,1,1,2019-08-18,0.71,1,87
37391411,Trevlig liten lägenhet,92638984,Emad,,Hägersten-Liljeholmens,59.31036,17.98947,Shared room,284,1,1,2019-09-22,1,2,90
37409220,"Green & quiet, super close to the city center",18589765,Biljana,,Skarpnäcks,59.27522,18.13189,Entire home/apt,499,10,0,,,1,21
37444676,Nice apartment in the center of Stockholm,282361292,Alice,,Östermalms,59.33492,18.08502,Entire home/apt,900,1,2,2019-09-15,1.22,1,6
37448050,Private room in Stockholm bsid Husby Metro station,262764860,Parisa,,Rinkeby-Tensta,59.40861,17.93042,Private room,284,5,1,2019-09-11,1,4,49
37448620,Cozy Living in clean apartment.,140367016,Hanna,,Hässelby-Vällingby,59.36524,17.83592,Private room,284,1,1,2019-09-01,1,1,20
37455782,Nice  &  cosy  apartment Nice view  near to train,156176926,Andres,,Hässelby-Vällingby,59.36107,17.86645,Entire home/apt,704,1,4,2019-08-29,2.45,1,179
37472204,Hutchinson hotel,282688381,Niamh,,Södermalms,59.31855,18.04565,Entire home/apt,675,1,0,,,1,206
37472315,Sjönära lägenhet i ett lugnt område nära city,282691285,Robert,,Kungsholmens,59.32433,17.98868,Entire home/apt,1203,3,2,2019-08-27,1.43,1,173
37474941,Bright studio appartment in Södermalm,4358998,Wesley,,Södermalms,59.30874,18.08131,Entire home/apt,1497,2,1,2019-08-23,0.81,1,12
37475620,New built appartment in central Norrmalm. 50kvm,24117093,Victor,,Norrmalms,59.34627,18.03478,Entire home/apt,900,1,1,2019-09-06,1,1,66
37480399,Home away from home!,116725792,Ursula,,Enskede-Årsta-Vantörs,59.27086,18.05114,Private room,548,1,0,,,2,13
37480413,Welcome to my neighbourhood :),116725792,Ursula,,Enskede-Årsta-Vantörs,59.27012,18.04988,Private room,499,1,0,,,2,10
37503112,Ljus 2:a med närhet till natur o stadsliv.,268641039,Thomas,,Bromma,59.33092,17.90951,Shared room,753,1,0,,,1,4
37510470,Rent a luxury room in the middle of Stockholm,103941603,Sharareh,,Norrmalms,59.34554,18.03582,Private room,802,2,1,2019-08-25,0.86,1,26
37513639,Traneberg,117004684,Tuija,,Bromma,59.33892,17.98298,Entire home/apt,949,3,0,,,3,171
37513803,Traneberg,117004684,Tuija,,Bromma,59.34051,17.98333,Entire home/apt,949,1,0,,,3,96
37518506,ELEGANT apartment in the Heart of Stockholm City!,270797387,Jose Luis,,Södermalms,59.31255,18.07348,Entire home/apt,1066,2,9,2019-09-28,5.51,1,184
37522895,2a i Aspudden 12 min från T-centalen m tunnelbana,64801318,Sandra,,Hägersten-Liljeholmens,59.30788,17.99911,Entire home/apt,851,1,3,2019-09-27,3,1,79
37531923,Lgh brevid globen,280065636,Sandra,,Enskede-Årsta-Vantörs,59.28538,18.0929,Private room,714,1,1,2019-09-13,1,4,329
37533729,Calm hideout 10 minutes from city center,283462218,Nils,,Östermalms,59.3453,18.09493,Entire home/apt,538,2,5,2019-09-23,3.57,1,71
37540958,"Bright, Central and Modern apartment in Stockholm",38327645,Andres,,Norrmalms,59.34803,18.03532,Entire home/apt,1203,3,11,2019-09-26,7.50,1,0
37543028,Cozy and pleasant place near to the metro station,283554514,Asma,,Rinkeby-Tensta,59.41866,17.90919,Private room,372,1,2,2019-08-25,1.30,1,0
37559721,Shared room,279146653,Simranjeet,,Hässelby-Vällingby,59.3657,17.87704,Shared room,147,1,1,2019-09-28,1,2,248
37561714,Studio apartment 18 mins from stockholm city,283737230,Riichy,,Rinkeby-Tensta,59.41329,17.91905,Entire home/apt,646,7,3,2019-08-30,1.96,1,166
37576047,Charming & lovely apartment in Stockholm/Södermalm,234084489,Alexandra,,Södermalms,59.31255,18.07395,Entire home/apt,900,1,3,2019-09-18,3,2,60
37587504,Sovrum med tillgång till hela lägenheten vid behov,283964182,Sofia,,Älvsjö,59.28823,18.00984,Private room,597,1,0,,,1,363
37614652,3 person holiday home in HÄSSELBY,274757237,Elsa - DANCENTER,,Hässelby-Vällingby,59.37376,17.80374,Entire home/apt,646,2,0,,,1,365
37650762,"Cozy apartment, close to city!",22318148,Emmy,,Enskede-Årsta-Vantörs,59.27155,18.04451,Entire home/apt,460,1,3,2019-09-18,3,1,95
37658713,"Spacious sofa in a cozy living room,2 mins frm bus",50408879,Vidi,,Rinkeby-Tensta,59.39299,17.93004,Shared room,284,1,5,2019-09-18,4.29,1,41
37669548,Beautiful studio in Älvsjö,41303179,Beatrice,,Älvsjö,59.27511,18.0147,Entire home/apt,802,1,1,2019-09-13,1,1,241
37670051,Apartment in Stockholm City!,35452611,Johan,,Kungsholmens,59.33753,18.01548,Entire home/apt,832,2,0,,,1,1
37673853,Nice light one bedroom flat with balcony,4930184,Linn,,Kungsholmens,59.33001,18.00349,Entire home/apt,1605,1,0,,,1,11
37679573,"Sea view, 2 balconies, 15 min. to city, calm area",4573595,Mari,,Östermalms,59.37341,18.05462,Entire home/apt,1702,7,0,,,1,123
37694265,Stuga på ö i Mälaren.,284784366,Öystein,,Hässelby-Vällingby,59.3628,17.80835,Entire home/apt,499,2,1,2019-08-28,0.94,1,16
37697262,Clean room in central Östermalm,7248534,Caroline,,Östermalms,59.33988,18.08111,Private room,675,2,4,2019-09-15,3.43,2,52
37713018,Newly renovated apartment 1 min from subway,26801824,Pontus,,Hägersten-Liljeholmens,59.3051,18.00036,Entire home/apt,900,2,3,2019-08-25,2.20,1,1
37724613,Studio near Subway in Central Stockholm,47045141,Matildaa,,Kungsholmens,59.33148,18.01774,Entire home/apt,704,3,0,,,1,53
37733665,Lägenhet med härlig utsikt över sjön,182910239,Mariela,,Kungsholmens,59.34023,18.00524,Private room,616,2,0,,,1,86
37741886,A spacious and modern house very close to the city,3331455,Andreas,,Älvsjö,59.28526,18.02373,Entire home/apt,2201,4,0,,,1,67
37779637,Private  room with incredible view,146703430,Therese,,Kungsholmens,59.34055,18.00855,Private room,753,1,9,2019-09-23,7.71,1,73
37790219,Etta i lugna Örby,66689963,Niklas,,Enskede-Årsta-Vantörs,59.26893,18.03085,Entire home/apt,646,1,3,2019-09-01,2.65,1,85
37792067,Newly renovated Studio apartment close to the city,33790249,Oskar,,Skarpnäcks,59.29255,18.10177,Entire home/apt,587,2,1,2019-09-01,1,1,0
37793742,Telefonplan - Solberga New built apartment,410194,Elias,,Älvsjö,59.28816,18.00751,Entire home/apt,753,2,0,,,1,274
37799730,Comfy living next to nature reserv still near city,50875359,Jesper,,Skarpnäcks,59.27769,18.13312,Entire home/apt,499,1,1,2019-09-11,1,1,0
37807008,Nice & Modern 2 room apartment with best location,127856901,Philip,,Kungsholmens,59.32932,18.02996,Entire home/apt,1595,2,4,2019-09-14,3.43,1,39
37808039,Mini 3 an / 3 rooms apartment,276057372,Branko,,Hässelby-Vällingby,59.35483,17.88501,Entire home/apt,753,3,0,,,1,10
37814004,A New Bright and Colourful Apartment near City!,20817287,Ashkan,,Hägersten-Liljeholmens,59.30829,18.02039,Entire home/apt,900,1,0,,,1,0
37829588,Cosy Home in Stockholm with great views,233953950,Sarosh,,Farsta,59.24493,18.08859,Entire home/apt,509,1,0,,,1,42
37843415,Liten Brommavilla nära både buss och tunnelbana,286555169,Johannes,,Bromma,59.33587,17.92424,Entire home/apt,802,1,0,,,1,40
37844216,"Charmy, quiet, central home on ""Söders höjder""!",32838958,Sofi,,Södermalms,59.32004,18.06175,Entire home/apt,1497,3,6,2019-09-23,4.86,2,16
37846493,ROOM NEAR STOCKHOLM CITY AND LAKE,274531466,Denice,,Skärholmens,59.29722,17.93113,Private room,538,1,3,2019-09-12,3,4,90
37849774,"Beautiful apt in attractive area, Kungsholmen",10034024,Julia,,Kungsholmens,59.32813,18.04365,Entire home/apt,1497,10,0,,,1,86
37851042,Familyfriendly flat near Mariatorget and Slussen!,6424481,Susanna,,Södermalms,59.31756,18.07111,Entire home/apt,1497,21,0,,,1,75
37852761,Spacious room +private balcony in modern apartment,32268069,Tom,,Södermalms,59.30421,18.0905,Private room,597,1,13,2019-09-27,9.51,1,22
37870113,Sovrum i delad lägenhet på Södermalm,62749221,Stefan,,Södermalms,59.31848,18.03055,Private room,597,4,0,,,1,143
37870488,One bedroom apartment 15mins from city centre,68151866,Frida,,Enskede-Årsta-Vantörs,59.27108,18.05403,Entire home/apt,352,3,1,2019-08-21,0.77,1,9
37879536,Cozy flat for cat lovers,24577831,Ana,,Bromma,59.34076,17.95072,Entire home/apt,900,2,2,2019-09-14,2,1,20
37880390,Stunning view in Södermalm,92818932,Aras,,Södermalms,59.31108,18.07484,Entire home/apt,1213,1,0,,,3,66
37881088,"Old Town, Central, Luxury & Large Loft-Style Flat!",5535217,Nina,,Södermalms,59.32383,18.06804,Entire home/apt,2602,2,5,2019-09-11,4.29,2,3
37891931,Apartment 15 minuts from the city,286872749,Susanna,,Farsta,59.27612,18.06462,Entire home/apt,802,5,1,2019-08-31,1,1,2
37900778,Flat in center of Stockholm! (beautiful tile oven),287101489,Elnaz,,Östermalms,59.34835,18.06328,Entire home/apt,1203,2,11,2019-09-25,9.17,1,302
37903275,"Mysigt stort villa.
Väldigt lugnt ställe.",201842024,Samia,,Spånga-Tensta,59.36903,17.91497,Private room,1996,7,0,,,1,363
37905685,"18:de Våningen Grand Lux
Lägenhet magisk",179692342,Jan,,Norrmalms,59.33013,18.06096,Entire home/apt,1702,30,0,,,1,179
37924205,Unique top-floor apartment with 2 sunny balconies,141566012,Joakim,,Norrmalms,59.34952,18.04449,Entire home/apt,665,90,0,,,1,183
37925788,Cosy apartment with the best view in Södermalm,140779416,Lizette,,Södermalms,59.30927,18.08757,Entire home/apt,998,1,4,2019-09-22,4,1,9
37927603,Apartment in the heart of Stockholm,287295978,Charlie,,Södermalms,59.31982,18.03617,Entire home/apt,851,1,2,2019-09-17,2,1,326
37934496,Modern and cozy Apartement close to Subwaystation,249446737,Mikael,,Södermalms,59.32468,18.06905,Entire home/apt,1497,5,5,2019-09-23,4.05,1,74
37937026,"Cozy, quiet room in Central Apartment",141952958,Fredrik,,Norrmalms,59.34594,18.03849,Private room,460,1,4,2019-09-04,4,1,0
37938800,Cozy apartment 30 minutes from Stockholm Station,169137859,Victor Manuel,,Hässelby-Vällingby,59.36143,17.83442,Shared room,205,1,1,2019-08-24,0.83,1,204
37939984,Stockholm City Southtside appartment,287541141,Mathias,,Hägersten-Liljeholmens,59.29989,18.00475,Entire home/apt,939,1,1,2019-09-02,1,1,331
37950112,Paradiset i skogen - unikt läge med Mälarutsikt,287714367,Ulla,,Bromma,59.31716,17.96915,Entire home/apt,890,1,7,2019-09-21,5.83,1,49
37959053,"Beautiful house in central Stockholm, Essingeöarna",5987239,Anna,,Kungsholmens,59.32256,17.99426,Private room,792,1,2,2019-09-07,2,1,83
37965311,"Cozy one bedroom appartment, center of Stockholm",287832930,Madelene,,Kungsholmens,59.32811,18.0315,Entire home/apt,616,1,2,2019-09-09,2,1,0
37966278,"Sunny & Bright Studio Condo w/ Balcony, Hornstull",37850778,Li,,Södermalms,59.31749,18.02823,Entire home/apt,499,180,0,,,1,208
37971927,ROOM NEAR CITY AND SWEDISH MASSAGE IN THE HOUSE!,274531466,Denice,,Skärholmens,59.29848,17.93595,Private room,538,1,2,2019-09-12,2,4,364
37975320,Forenom Serviced Apartments Stockholm Thorildsplan,287972278,Andre,,Kungsholmens,59.33564,18.02638,Entire home/apt,656,7,0,,,1,239
37985234,Mysig lägenhet med uteplats i Sköndal,41903641,Maria,,Farsta,59.26157,18.12375,Entire home/apt,597,2,0,,,1,41
37995167,"Central, light and renovated in scandinavian style",6226337,Adrian,,Östermalms,59.35234,18.0957,Entire home/apt,949,4,0,,,2,22
37995708,The best and central of Stockholm perfect,265826496,Mustafa,,Södermalms,59.3142,18.07839,Private room,1096,2,2,2019-09-12,2,1,179
38006852,Nice room very best location and simple breakfast,4345958,Bart,,Östermalms,59.34199,18.07838,Private room,479,1,0,,,2,14
38024294,Cozy apartment in quiet area close to the water,258760312,Moa,,Kungsholmens,59.32067,17.98671,Entire home/apt,841,6,1,2019-09-16,1,1,145
